timestamp,hrv,label,stage,hand
1582118141390,96.0,0,0,0
1582118142388,97.0,0,0,0
1582118143391,98.0,0,0,0
1582118144390,97.0,0,0,0
1582118145391,97.0,0,0,0
1582118146392,97.0,0,0,0
1582118147393,100.0,0,0,0
1582118148394,103.0,0,1,0
1582118149395,103.0,0,1,0
1582118150394,104.0,0,1,0
1582118151395,105.0,0,1,0
1582118152395,104.0,0,1,0
1582118153401,104.0,0,1,0
1582118154397,103.0,0,1,0
1582118155401,103.0,0,1,0
1582118156397,104.0,0,1,0
1582118157398,104.0,0,1,0
1582118158401,105.0,0,1,0
1582118159401,105.0,0,1,0
1582118160400,104.0,0,1,0
1582118161401,104.0,0,1,0
1582118162402,104.0,0,1,0
1582118163403,103.0,0,1,0
1582118164403,101.0,0,1,0
1582118165404,100.0,0,1,0
1582118166404,100.0,0,1,0
1582118167408,97.0,0,1,0
1582118168407,93.0,0,1,0
1582118169411,91.0,0,1,0
1582118170407,88.0,0,1,0
1582118171409,86.0,0,1,0
1582118172408,83.0,0,1,0
1582118173410,80.0,0,1,0
1582118174410,77.0,0,1,0
1582118175410,77.0,0,1,0
1582118176411,77.0,0,1,0
1582118177412,77.0,0,1,0
1582118178413,77.0,0,1,0
1582118179413,77.0,0,1,0
1582118180415,77.0,0,1,0
1582118181414,77.0,0,1,0
1582118182415,77.0,0,1,0
1582118183420,77.0,0,1,0
1582118184416,77.0,0,1,0
1582118185419,76.0,0,1,0
1582118186418,75.0,0,1,0
1582118187419,76.0,0,1,0
1582118188420,75.0,0,1,0
1582118189420,75.0,0,1,0
1582118190420,76.0,0,1,0
1582118191421,76.0,0,1,0
1582118192422,76.0,0,1,0
1582118193423,77.0,0,1,0
1582118194423,77.0,0,1,0
1582118195424,78.0,0,1,0
1582118196424,78.0,0,1,0
1582118197427,79.0,0,1,0
1582118198426,79.0,0,1,0
1582118199429,79.0,0,1,0
1582118200427,79.0,0,1,0
1582118201429,78.0,0,1,0
1582118202428,78.0,0,1,0
1582118203430,78.0,0,1,0
1582118204430,77.0,0,1,0
1582118205431,77.0,0,1,0
1582118206431,77.0,0,1,0
1582118207432,77.0,0,1,0
1582118208433,77.0,0,1,0
1582118209433,77.0,0,1,0
1582118210434,76.0,0,1,0
1582118211437,76.0,0,1,0
1582118212435,76.0,0,1,0
1582118213440,76.0,0,1,0
1582118214436,75.0,0,1,0
1582118215440,75.0,0,1,0
1582118216438,74.0,0,1,0
1582118217439,74.0,0,1,0
1582118218440,73.0,0,1,0
1582118219440,73.0,0,1,0
1582118220440,73.0,0,1,0
1582118221441,73.0,0,1,0
1582118222442,73.0,0,1,0
1582118223443,74.0,0,1,0
1582118224443,74.0,0,1,0
1582118225444,74.0,0,1,0
1582118226444,74.0,0,1,0
1582118227447,74.0,0,1,0
1582118228446,74.0,0,1,0
1582118229449,75.0,0,1,0
1582118230447,75.0,0,1,0
1582118231449,75.0,0,1,0
1582118232448,76.0,0,1,0
1582118233450,77.0,0,1,0
1582118234450,78.0,0,1,0
1582118235451,79.0,0,1,0
1582118236451,80.0,0,1,0
1582118237452,81.0,0,1,0
1582118238453,82.0,0,1,0
1582118239453,83.0,0,1,0
1582118240454,85.0,0,1,0
1582118241454,84.0,0,1,0
1582118242456,84.0,0,1,0
1582118243460,84.0,0,1,0
1582118244456,84.0,0,1,0
1582118245460,83.0,0,1,0
1582118246458,83.0,0,1,0
1582118247459,82.0,0,1,0
1582118248460,81.0,0,1,0
1582118249460,80.0,0,1,0
1582118250460,79.0,0,1,0
1582118251461,78.0,0,1,0
1582118252462,78.0,0,1,0
1582118253463,77.0,0,1,0
1582118254463,77.0,0,1,0
1582118255464,78.0,0,1,0
1582118256464,78.0,0,1,0
1582118257467,79.0,0,1,0
1582118258467,79.0,0,1,0
1582118259469,78.0,0,1,0
1582118260467,78.0,0,1,0
1582118261468,79.0,0,1,0
1582118262469,79.0,0,1,0
1582118263470,79.0,0,1,0
1582118264470,78.0,0,1,0
1582118265471,77.0,0,1,0
1582118266471,77.0,0,1,0
1582118267472,76.0,0,1,0
1582118268473,75.0,0,1,0
1582118269473,75.0,0,1,0
1582118270474,75.0,0,1,0
1582118271474,75.0,0,1,0
1582118272476,76.0,0,1,0
1582118273479,77.0,0,1,0
1582118274476,77.0,0,1,0
1582118275478,78.0,0,1,0
1582118276478,78.0,0,1,0
1582118277479,78.0,0,1,0
1582118278480,77.0,0,1,0
1582118279480,76.0,0,1,0
